source,target,occurences
201668,28935963,220
201668,10.1096/fj.08-121277,220
201668,10.1373/clinchem.2013.204917,220
201668,10.3109/07853890.2010.486408,220
201668,10.1161/CIRCULATIONAHA.112.001254,220
201668,10.1038/ng.2606,220
201668,10.1016/B978-0-12-394300-2.00002-8,220
201668,PMC4026378,220
201668,10.1016/j.plefa.2010.11.003,220
201668,10.1586/erc.10.116,220
201668,23387955,220
201668,23300549,220
201668,PMC3579368,220
201668,10.1016/j.bbrc.2010.03.140,220
201668,10.1016/j.atherosclerosis.2011.01.015,220
201668,10.3109/07853890903321559,220
201668,10.1161/STROKEAHA.111.000217,220
201668,10.1371/journal.pgen.1003500,220
201668,10.1093/hmg/dds396,220
201668,10.1161/strokeaha.113.002707,220
201668,10.1515/cclm-2012-0157,220
201668,10.1016/j.jacc.2013.01.100,220
201668,10.1016/j.jnutbio.2011.08.006,220
201668,10.1016/j.atherosclerosis.2011.04.041,220
201668,10.1161/ATVBAHA.109.188540,220
201668,10.1016/j.tips.2013.09.008,220
201668,10.1016/j.atherosclerosis.2012.10.078,220
201668,10.1136/hrt.2010.205781.23,220
201668,10.1016/j.chembiol.2013.02.003,220
201668,10.1371/journal.pgen.1005378,220
201668,10.1161/ATVBAHA.110.213074,220
201668,10.1161/STROKEAHA.110.603035,220
201668,10.1016/j.atherosclerosis.2012.08.008,220
201668,10.1007/s11745-011-3536-2,220
201668,24648660,220
201668,10.3390/ijms140714008,220
201668,20041255,220
201668,10.1080/07853890903025945,220
201668,10.1160/TH11-09-0655,220
201668,10.1160/TH13-02-0121,220
201668,10.1038/ng.2337,220
201668,10.1016/j.atherosclerosis.2013.04.027,220
201668,10.1161/CIRCGENETICS.110.948935,220
201668,24660059,220
201668,10.1021/jp1043943,220
201668,10.1186/1476-9255-8-9,220
201668,10.1093/eurheartj/ehq521,220
201668,10.1016/j.atherosclerosis.2012.01.011,220
201668,28128285,220
201668,10.1371/journal.pgen.1003796,220
201668,28680124,220
201668,10.1038/ng.782,220
201668,10.1111/1556-4029.12124,220
201668,10.1007/s00281-009-0150-y,220
201668,10.1160/TH13-03-0211,220
201668,10.1161/CIRCULATIONAHA.109.908988,220
201668,10.1016/j.amjcard.2012.03.050,220
201668,10.1002/acr.20382,220
201668,10.1126/scitranslmed.3006133,220
201668,29518748,220
201668,22399697,220
201668,10.1160/TH13-04-0297,220
201668,10.1096/fj.10-175687,220
201668,22701275,220
201668,10.1093/eurheartj/ehs175,220
201668,27917915,220
201668,21283746,220
201668,10.1160/TH10-10-0662,220
201668,10.2174/1381612811319330003,220
201668,10.1093/hmg/ddt177,220
201668,10.1016/j.ajhg.2010.11.007,220
201668,10.1093/eurheartj/ehr150,220
201668,10.2337/dc11-0596,220
201668,10.1111/j.1365-2362.2010.02308.x,220
201668,10.1161/ATVBAHA.112.301105,220
201668,10.1007/s00198-012-2076-9,220
201668,10.1111/cen.12024,220
201668,24564202,220
201668,10.1093/eurheartj/eht001,220
201668,10.1093/cvr/cvt033,220
201668,uri:bdd19d2b-4d4c-4e8a-8cd2-03fe7baf9ad0,220
201668,10.1016/j.ajhg.2011.12.022,220
201668,10.2337/dc11-1714,220
201668,24097068,220
201668,10.2174/157436212800376726,220
201668,PMC3198301,220
201668,10.1073/pnas.1117094108,220
201668,10.1021/cr200246d,220
201668,10.1016/j.atherosclerosis.2013.03.034,220
201668,10.1038/srep44503,220
201668,19341506,220
201668,10.2337/dc12-1211,220
201668,10.1093/eurheartj/ehs396,220
201668,10.5301/JN.2010.4729,220
201668,10.1586/erc.12.145,220
201668,10.1007/s11745-012-3749-z,220
237920,10.1051/0004-6361/201219502,643
237920,10.1103/PhysRevD.88.063528,643
237920,10.1103/PhysRevD.87.013010,643
237920,10.1007/JHEP10(2013)160,643
237920,10.1016/j.physletb.2010.01.025,643
237920,10.1088/1367-2630/13/10/109401,643
237920,10.1007/JHEP06(2012)076,643
237920,10.1016/j.physletb.2010.04.033,643
237920,10.1088/1475-7516/2012/05/012,643
237920,10.1103/PhysRevD.88.063521,643
237920,10.1016/j.nuclphysb.2010.03.031,643
237920,10.1007/jhep09(2011)110,643
237920,10.1007/JHEP01(2013)033,643
237920,10.1063/1.3327770,643
237920,10.1007/JHEP09(2012)008,643
237920,10.1103/PhysRevD.82.073008,643
237920,10.1088/1475-7516/2014/11/021,643
237920,10.5167/uzh-71895,643
237920,10.1103/PhysRevD.81.055012,643
237920,10.1103/PhysRevD.86.075020,643
237920,10.1007/jhep01(2013)110,643
237920,10.1103/PhysRevD.88.015015,643
237920,10.1007/JHEP08(2013)014,643
237920,10.1140/epjc/s10052-013-2660-y,643
237920,10.1103/PhysRevD.82.013008,643
237920,10.1007/JHEP06(2013)073,643
237920,arXiv:1406.7701,643
237920,10.1103/PhysRevD.84.035024,643
237920,10.1016/j.dark.2012.08.001,643
237920,10.3389/fphy.2013.00025,643
237920,10.1088/0954-3899/39/12/124007,643
237920,10.1088/1475-7516/2009/12/008,643
237920,arXiv:1312.5664,643
237920,10.1103/PhysRevLett.111.221602,643
237920,10.3842/SIGMA.2010.063,643
237920,10.1007/jhep06(2011)060,643
237920,10.1002/prop.201000031,643
237920,10.1007/JHEP05(2011)086,643
237920,10.1103/PhysRevD.82.113015,643
237920,10.1007/JHEP04(2012)073,643
237920,10.1088/1475-7516/2013/07/028,643
237920,10.1007/JHEP08(2010)033,643
237920,10.1103/PhysRevD.81.123514,643
237920,10.1007/JHEP10(2013)179,643
237920,10.1111/j.1365-2966.2010.18078.x,643
237920,arXiv:1309.3186,643
237920,10.1103/PhysRevD.86.073008,643
237920,10.1103/PhysRevD.85.025020,643
237920,10.1007/JHEP01(2010)103,643
237920,10.1007/JHEP06%282014%29081,643
237920,10.1007/JHEP05(2010)072,643
237920,10.1007/s10714-011-1256-9,643
237920,10.3204/DESY-PROC-2010-04/37,643
237920,10.1007/JHEP05(2011)037,643
237920,10.1007/JHEP08(2010)001,643
237920,10.1016/j.nuclphysb.2010.05.014,643
237920,10.1103/PhysRevLett.108.061301,643
237920,10.1007/JHEP08(2010)045,643
237920,10.1007/JHEP03(2010)024,643
237920,10.1016/j.physletb.2012.09.026,643
237920,10.1007/JHEP04(2011)101,643
237920,10.1007/JHEP11(2013)118,643
237920,10.1016/j.nuclphysb.2011.04.009,643
237920,10.1007/JHEP02(2013)079,643
237920,10.1007/JHEP04(2012)008,643
237920,10.1088/1475-7516/2014/04/008,643
237920,10.1007/JHEP10(2013)149,643
237920,10.1016/j.physletb.2013.03.022,643
237920,10.1103/PhysRevD.82.093006,643
237920,10.1016/j.nuclphysb.2010.05.018,643
237920,10.1088/0264-9381/27/10/105007,643
237920,10.3204/PUBDB-2017-09956,643
237920,10.1103/PhysRevD.83.015007,643
237920,10.1103/PhysRevD.81.075024,643
237920,10.1103/PhysRevD.84.096001,643
237920,10.1103/PhysRevD.86.066004,643
237920,10.1002/prop.201200125,643
237920,10.1007/JHEP01(2011)033,643
237920,10.1007/JHEP08(2010)117,643
237920,10.1103/PhysRevD.81.103534,643
237920,10.1103/PhysRevD.83.025016,643
237920,10.1002/prop.201000087,643
237920,10.1016/j.nuclphysb.2012.05.015,643
237920,10.1002/prop.201000016,643
237920,10.1016/j.physletb.2009.12.033,643
237920,10.1007/JHEP05(2014)001,643
237920,10.1007/jhep07(2011)017,643
237920,10.1103/PhysRevD.89.055003,643
237920,10.1103/PhysRevD.88.103010,643
237920,10.1007/JHEP09(2012)126,643
237920,10.1103/PhysRevD.82.116003,643
237920,10.1063/1.3327603,643
237920,10.1007/JHEP11(2012)079,643
237920,10.1016/j.physletb.2010.11.031,643
237920,10.1103/PhysRevD.85.023523,643
237920,10.1016/j.nuclphysb.2012.04.003,643
237920,10.1007/JHEP08(2010)024,643
237920,10.1103/PhysRevD.86.075001,643
237920,10.1103/PhysRevD.85.086010,643
237920,10.1088/1475-7516/2010/03/028,643
237920,10.1007/JHEP02(2013)086,643
237920,10.1103/PhysRevD.87.015017,643
237920,10.1088/1475-7516/2014/04/006,643
237920,10.1007/JHEP06(2013)031,643
237920,10.1088/1742-6596/203/1/012009,643
237920,10.1007/JHEP04(2012)094,643
237920,10.1007/JHEP05(2011)063,643
237920,10.1016/j.cpc.2014.06.028,643
237920,10.1016/j.physletb.2010.05.029,643
237920,10.1103/PhysRevD.81.051701,643
237920,10.1007/JHEP03(2011)101,643
237920,10.1007/JHEP12(2013)089,643
237920,10.1007/JHEP02(2014)040,643
237920,10.1103/PhysRevD.84.015006,643
237920,10.1103/PhysRevD.82.095014,643
237920,10.1088/0954-3899/40/8/085004,643
237920,10.1007/JHEP05(2010)043,643
237920,10.1111/j.1365-2966.2010.17871.x,643
237920,10.1002/prop.201000028,643
237920,10.1103/PhysRevD.83.035018,643
237920,10.1103/PhysRevD.81.054025,643
237920,10.1088/1475-7516/2010/11/021,643
237920,10.1016/j.nuclphysb.2011.10.010,643
237920,10.1007/jhep03(2011)040,643
237920,10.1103/PhysRevD.87.115023,643
237920,10.1007/jhep08(2012)098,643
237920,10.1007/JHEP09(2013)077,643
237920,10.3389/fphy.2013.00034/full,643
237920,10.1140/epjc/s10052-011-1812-1,643
237920,10.1088/1475-7516/2012/11/038,643
237920,10.1088/1742-6596/259/1/012071,643
237920,10.1103/PhysRevD.81.034018,643
237920,10.1088/1475-7516/2010/05/024,643
237920,10.1007/JHEP02(2012)112,643
237920,10.1007/JHEP08(2011)152,643
237920,10.1016/j.nuclphysb.2011.12.016,643
237920,10.1103/PhysRevD.81.123522,643
237920,10.1007/jhep06(2010)062,643
237920,10.1016/j.physletb.2013.09.058,643
237920,10.1103/PhysRevD.87.055009,643
237920,10.1088/1475-7516/2013/02/039,643
237920,arXiv:1401.5084,643
237920,10.1007/JHEP03(2011)034,643
237920,10.1103/PhysRevD.85.091301,643
237920,10.1016/j.physletb.2012.07.064,643
237920,10.1088/0264-9381/27/23/235018,643
237920,10.1140/epjc/s10052-011-1811-2,643
237920,10.1016/j.physletb.2010.07.005,643
237920,10.1111/j.1365-2966.2010.17679.x,643
237920,10.1007/jhep10(2012)124,643
237920,10.1007/JHEP08(2013)113,643
237920,10.1088/1475-7516/2012/06/008,643
237920,10.1007/JHEP04(2016)068,643
237920,10.1007/JHEP05(2013)009,643
237920,10.1016/j.physletb.2011.01.058,643
237920,10.1016/j.physletb.2013.08.074,643
237920,10.1140/epjc/s10052-010-1298-2,643
237920,10.1088/1742-6596/375/1/012035,643
237920,10.1016/j.physletb.2013.04.037,643
237920,10.1103/RevModPhys.82.2701,643
237920,10.1103/PhysRevD.81.085037,643
237920,10.1140/epjc/s10052-010-1373-8,643
237920,10.1142/S0217751X10049347,643
237920,10.1002/prop.201200117,643
237920,10.1088/0264-9381/28/14/145004,643
237920,10.1007/JHEP08(2012)074,643
237920,10.1007/JHEP12(2010)091,643
237920,10.1088/1475-7516/2010/09/013,643
237920,10.1103/PhysRevD.81.104015,643
237920,10.1103/PhysRevD.88.036001,643
237920,10.1007/JHEP02(2011)095,643
237920,10.1007/JHEP11(2011)071,643
237920,10.1007/JHEP01(2012)002,643
237920,10.1103/PhysRevD.89.073005,643
237920,10.1007/JHEP01(2010)127,643
237920,10.1016/j.physletb.2010.01.038,643
237920,10.1007/JHEP07(2012)123,643
237920,10.1103/PhysRevD.80.113011,643
237920,10.1007/JHEP08(2011)147,643
237920,10.1051/0004-6361/200913649,643
237920,10.1016/j.physletb.2010.10.033,643
237920,10.1016/j.physletb.2010.09.021,643
237920,10.1103/PhysRevD.86.093018,643
237920,10.1103/PhysRevD.86.055006,643
237920,10.1007/JHEP10(2014)026,643
237920,10.1016/j.physletb.2010.04.069,643
237920,10.1103/PhysRevLett.105.011301,643
237920,10.1103/PhysRevD.82.043007,643
237920,10.1007/jhep01(2014)117,643
237920,10.1007/JHEP09(2010)046,643
237920,10.1088/1475-7516/2010/04/032,643
237920,10.1103/PhysRevD.86.023517,643
237920,10.1007/JHEP01(2010)029,643
237920,10.1140/epjc/s10052-012-2103-1,643
237920,10.1103/PhysRevD.89.035002,643
237920,10.1007/JHEP02(2011)012,643
237920,10.1155/2010/157079,643
237920,10.1016/j.nuclphysb.2014.01.006,643
237920,10.1142/S0217751X1443009X,643
237920,10.1007/jhep08(2010)129,643
237920,10.1007/JHEP05(2010)048,643
237920,10.1016/j.nuclphysb.2010.04.026,643
237920,10.1063/1.3327755,643
237920,10.1016/j.nuclphysb.2011.11.009,643
237920,10.1103/PhysRevD.86.073005,643
237920,10.1007/JHEP05(2010)089,643
237920,10.1103/PhysRevD.83.046011,643
237920,10.1007/JHEP12(2010)011,643
237920,10.1007/JHEP08(2010)053,643
237920,10.1007/jhep06(2013)074,643
237920,10.1007/JHEP09(2010)065,643
237920,10.3389/fphy.2013.00005/full,643
237920,10.1103/PhysRevD.81.084002,643
237920,10.1007/JHEP10(2010)040,643
237920,10.1007/JHEP10(2010)095,643
237920,10.1007/JHEP11(2013)044,643
237920,10.1007/JHEP06(2012)123,643
237920,10.1007/JHEP09(2013)090,643
237920,10.1103/PhysRevD.83.053009,643
237920,10.1007/JHEP09(2010)006,643
237920,10.1007/JHEP08(2012)029,643
237920,10.1103/PhysRevD.81.085015,643
237920,10.1103/PhysRevD.91.035006,643
237920,10.1103/PhysRevD.80.095003,643
237920,10.1088/1742-6596/259/1/012098,643
237920,10.1016/j.physletb.2010.02.032,643
237920,10.1103/PhysRevD.89.033001,643
237920,10.1007/jhep05(2013)153,643
237920,10.1007/jhep03(2013)094,643
237920,10.1016/j.physletb.2013.06.059,643
237920,10.1007/JHEP05(2010)011,643
237920,arXiv:1503.02068,643
237920,10.1088/1475-7516/2010/10/032,643
237920,10.1007/JHEP01(2010)083,643
237920,10.1016/j.physletb.2010.09.035,643
237920,10.1002/prop.201000038,643
237920,10.1007/JHEP11(2010)105,643
237920,10.1103/PhysRevD.81.103524,643
237920,10.1007/JHEP09(2011)142,643
237920,10.1016/j.nuclphysb.2010.07.010,643
237920,10.1007/JHEP11(2014)013,643
237920,10.1007/JHEP11(2012)085,643
237920,10.1007/JHEP11(2011)047,643
237920,10.1088/1742-6596/314/1/012063,643
237920,10.1140/epjc/s10052-012-2023-0,643
237920,10.1007/JHEP03(2010)068,643
237920,10.1007/JHEP05(2012)008,643
237920,10.1007/jhep09(2013)004,643
237920,10.1007/JHEP10(2011)037,643
237920,10.1016/j.physletb.2010.03.014,643
237920,10.1103/PhysRevD.82.083518,643
237920,10.1016/j.nuclphysb.2010.07.018,643
237920,10.1007/JHEP05(2014)019,643
237920,10.3204/DESY-2013-01030,643
237920,10.1007/jhep06(2013)014,643
237920,10.1088/1475-7516/2010/03/027,643
237920,10.1007/JHEP05(2011)092,643
237920,10.1103/PhysRevD.89.095028,643
237920,10.1007/JHEP08(2011)042,643
237920,10.1088/0264-9381/28/24/245004,643
237920,10.1016/j.nuclphysb.2010.04.007,643
237920,10.1007/JHEP05(2012)053,643
237920,10.1088/1475-7516/2010/09/029,643
237920,10.1007/JHEP06(2013)097,643
237920,10.1088/1475-7516/2011/11/048,643
237920,10.1103/PhysRevD.84.041301,643
237920,10.1103/PhysRevD.85.073006,643
237920,10.1007/JHEP10(2011)117,643
237920,10.1103/PhysRevD.87.023512,643
237920,10.1007/JHEP07(2012)155,643
237920,10.1103/PhysRevD.87.053013,643
237920,10.1007/JHEP05(2013)114,643
237920,10.1007/JHEP05(2013)076,643
237920,10.1140/epjc/s10052-011-1768-1,643
237920,10.1103/PhysRevD.88.034014,643
237920,10.1007/JHEP02(2013)084,643
237920,10.1063/1.3462594,643
237920,10.1007/JHEP02(2011)108,643
237920,10.1007/JHEP03(2010)108,643
237920,10.1088/1475-7516/2013/04/050,643
237920,10.1088/1475-7516/2011/02/008,643
237920,10.1007/jhep02(2012)123,643
237920,10.1103/PhysRevD.88.055011,643
237920,10.1103/PhysRevD.84.073011,643
237920,10.1016/j.nuclphysb.2010.06.018,643
237920,10.1007/JHEP02(2012)142,643
237920,10.1111/j.1365-2966.2011.18294.x,643
237920,10.1007/JHEP08(2010)133,643
237920,10.1016/j.nuclphysb.2011.10.019,643
237920,10.1103/PhysRevD.89.103527,643
237920,10.1140/epjc/s10052-011-1725-z,643
237920,10.1103/PhysRevD.84.124025,643
237920,10.1007/JHEP04(2013)034,643
237920,10.1007/JHEP02(2013)112,643
237920,10.1103/PhysRevD.86.095013,643
237920,10.1007/JHEP06(2010)089,643
237920,10.1103/PhysRevD.83.093002,643
237920,10.1016/j.nuclphysb.2011.12.006,643
237920,10.1088/1475-7516/2012/02/018,643
237920,10.1142/S0217751X11054103,643
237920,10.1016/j.physletb.2011.08.058,643
237920,10.1007/JHEP08(2012)054,643
237920,10.1007/JHEP02(2012)106,643
237920,10.1103/PhysRevD.85.035003,643
237920,10.1016/j.physletb.2010.04.010,643
237920,10.1142/S0218301311040025,643
237920,10.1007/JHEP09(2012)019,643
237920,10.1103/PhysRevLett.107.181601,643
237920,10.1088/0264-9381/30/12/125002,643
237920,10.1016/j.nima.2012.01.053,643
237920,10.1088/1475-7516/2012/11/033,643
237920,10.1016/j.physletb.2012.12.042,643
237920,10.1007/JHEP10(2012)016,643
237920,10.1016/j.nuclphysb.2012.08.008,643
237920,10.1002/prop.201100072,643
237920,10.1007/JHEP10(2013)081,643
237920,10.1063/1.4807369,643
237920,10.1103/PhysRevD.87.075013,643
237920,10.1103/PhysRevD.90.024070,643
237920,10.1088/1742-6596/343/1/012068,643
237920,10.1103/PhysRevD.83.035003,643
237920,10.1016/j.nuclphysb.2011.03.008,643
237920,10.1007/JHEP06(2012)049,643
237920,10.1016/j.nuclphysb.2012.09.021,643
237920,10.1103/PhysRevD.85.123502,643
237920,10.1103/PhysRevD.82.095005,643
237920,10.1088/1475-7516/2011/03/049,643
237920,10.1103/PhysRevD.89.055019,643
237920,10.1051/0004-6361/201321202,643
237920,10.1063/1.4742095,643
237920,10.1016/j.nuclphysb.2011.08.003,643
237920,10.1142/S0217732311037340,643
237920,10.1007/JHEP04(2012)135,643
237920,10.1103/PhysRevD.91.043502,643
237920,10.1007/JHEP05(2012)034,643
237920,10.1016/j.physletb.2012.05.018,643
237920,10.1016/j.nuclphysb.2012.11.001,643
237920,10.1142/S0217751X13501042,643
237920,10.1088/1475-7516/2012/02/001,643
237920,10.1088/1742-6596/335/1/012013,643
237920,10.1088/1742-6596/437/1/012004,643
237920,10.1007/JHEP12(2011)113,643
237920,10.1007/JHEP09(2012)134,643
237920,10.1088/1475-7516/2012/04/018,643
237920,10.1007/JHEP09(2011)042,643
237920,10.1007/JHEP12(2010)070,643
237920,10.1134/S1063779613020159,643
237920,10.1002/prop.201100057,643
237920,10.1007/JHEP08(2011)098,643
237920,10.1088/0031-8949/2013/T158/014006,643
237920,10.1142/S0217751X11053353,643
237920,10.1016/j.physrep.2010.07.001,643
237920,10.1007/JHEP06(2012)018,643
237920,10.1007/JHEP10(2012)123,643
237920,10.1007/JHEP07(2011)012,643
237920,10.1103/PhysRevD.84.053012,643
237920,10.1088/1475-7516/2014/10/023,643
237920,10.1016/j.physletb.2011.03.005,643
237920,10.1088/1475-7516/2013/03/022,643
237920,10.1016/j.physletb.2011.07.084,643
237920,10.1016/j.physletb.2012.03.016,643
237920,10.1103/PhysRevD.93.015009,643
237920,10.1103/PhysRevD.89.065032,643
237920,10.1088/1475-7516/2012/01/024,643
237920,10.1103/PhysRevD.86.023516,643
237920,10.1103/PhysRevD.86.031702,643
237920,10.1016/j.nuclphysbps.2011.04.130,643
237920,10.1103/PhysRevD.85.046007,643
237920,10.1088/1742-6596/442/1/012040,643
237920,10.1007/JHEP02(2011)047,643
237920,10.1007/JHEP05(2012)134,643
237920,10.1103/PhysRevD.84.053002,643
237920,10.1103/PhysRevD.87.115018,643
237920,10.1140/epjc/s10052-012-2054-6,643
237920,10.1007/JHEP04(2012)114,643
237920,10.1142/S0217751X13300482,643
237920,10.1103/PhysRevD.85.015011,643
237920,10.1088/0034-4885/75/10/106301,643
237920,10.1103/PhysRevD.84.031701,643
237920,10.1103/PhysRevD.84.106010,643
237920,10.1103/PhysRevD.84.051703,643
237920,10.1016/j.physletb.2012.01.011,643
237920,10.1088/1475-7516/2012/09/006,643
237920,10.1007/JHEP08(2011)083,643
237920,10.1088/1475-7516/2011/07/007,643
237920,10.1088/1475-7516/2012/01/005,643
237920,10.1016/j.physletb.2011.02.019,643
237920,10.1007/JHEP07(2013)125,643
237920,10.1007/JHEP06(2012)122,643
237920,10.1088/0954-3899/38/1/015003,643
237920,arXiv:1403.4226,643
237920,10.1007/jhep10(2013)088,643
237920,10.1016/j.physletb.2010.05.073,643
237920,10.1063/1.4742077,643
237920,10.1007/JHEP12(2012)024,643
237920,10.1088/1742-6596/375/1/012043,643
237920,10.1016/j.nuclphysbps.2011.04.166,643
237920,10.1016/j.nuclphysb.2011.11.020,643
237920,10.1142/S0218271815500455,643
237920,10.1007/JHEP03(2011)106,643
237920,10.1016/j.physletb.2011.06.051,643
237920,10.1007/JHEP08(2011)116,643
237920,10.1007/JHEP05(2011)049,643
237920,10.1007/JHEP07(2011)102,643
237920,10.1142/S0218271812500174,643
237920,10.1016/j.physletb.2013.08.034,643
237920,10.1103/PhysRevD.89.064046,643
237920,10.1393/ncc/i2011-10892-y,643
237920,10.1142/S0217751X11052888,643
237920,10.1016/j.nuclphysb.2011.12.017,643
237920,10.1088/1475-7516/2012/04/009,643
237920,10.1142/S0217732314501016,643
237920,10.1007/JHEP02(2014)040,643
237920,10.1103/PhysRevD.90.063006,643
237920,10.1007/JHEP04(2012)090,643
237920,10.1016/j.nima.2013.11.009,643
237920,10.1007/JHEP07(2013)150,643
237920,10.1140/epjc/s10052-012-2160-5,643
237920,10.1088/1475-7516/2013/08/036,643
237920,10.1103/PhysRevD.84.055011,643
237920,10.1088/0954-3899/39/2/025202,643
237920,10.1007/JHEP05(2012)022,643
237920,10.1103/PhysRevD.87.055001,643
237920,10.1016/j.physletb.2012.03.014,643
237920,10.1103/PhysRevD.85.106010,643
237920,10.1103/PhysRevD.87.106004,643
237920,10.1393/ncc/i2011-11010-1,643
237920,10.1007/JHEP01(2012)016,643
237920,10.1007/JHEP05(2013)084,643
237920,10.1103/PhysRevD.85.016003,643
237920,10.1088/1475-7516/2011/11/010,643
237920,10.1007/JHEP10(2012)040,643
237920,10.1142/S0217732312501660,643
237920,10.1142/S0217751X12300256,643
237920,10.1016/j.physletb.2011.03.062,643
237920,10.1142/9789814733519_0004,643
237920,10.1016/j.physletb.2011.08.013,643
237920,10.1088/1475-7516/2012/10/009,643
237920,10.1088/1475-7516/2012/02/029,643
237920,10.1007/JHEP04(2013)036,643
237920,10.1088/1475-7516/2010/08/032,643
237920,10.1103/PhysRevD.86.105043,643
237920,10.1016/j.nima.2013.09.017,643
237920,10.1007/JHEP02(2012)054,643
237920,10.1103/PhysRevD.88.123003,643
237920,10.1111/j.1745-3933.2012.01226.x,643
237920,10.1103/PhysRevD.81.105004,643
237920,10.1103/PhysRevD.85.043529,643
237920,10.1016/j.nuclphysbps.2014.09.025,643
237920,10.15488/938,643
237920,10.1016/j.nuclphysb.2012.01.017,643
237920,10.1016/j.physletb.2012.03.073,643
237920,10.1103/PhysRevD.86.045031,643
237920,10.1088/1742-6596/384/1/012012,643
237920,10.1103/PhysRevD.85.106013,643
237920,10.1007/JHEP08(2013)058,643
237920,10.1088/1475-7516/2014/03/015,643
237920,10.1007/JHEP04(2014)059,643
237920,10.1016/j.physletb.2010.11.037,643
237920,10.1063/1.3327759,643
237920,10.1063/1.3462595,643
237920,10.1088/1475-7516/2011/03/035,643
237920,10.1007/JHEP05(2013)064,643
237920,10.1007/JHEP04(2014)167,643
237920,10.1088/1475-7516/2014/09/006,643
237920,10.1007/JHEP05(2012)023,643
237920,arXiv:1310.5582,643
237920,10.1007/JHEP12(2014)010,643
237920,10.1007/JHEP12(2014)114,643
237920,10.1103/PhysRevD.80.115002,643
237920,10.1088/1475-7516/2010/11/044,643
237920,10.3842/SIGMA.2010.049,643
237920,10.1155/2012/608515,643
237920,10.1007/JHEP04(2010)056,643
237920,10.1103/PhysRevLett.104.241101,643
237920,10.1007/JHEP11(2012)118,643
237920,10.1016/j.physletb.2014.01.031,643
237920,10.1088/1367-2630/13/6/063004,643
237920,10.1142/S0217751X10051189,643
237920,10.1007/jhep07(2012)004,643
237920,10.1007/JHEP03(2010)031,643
237920,10.1016/j.physletb.2012.10.075,643
237920,10.1016/j.nuclphysb.2010.11.011,643
237920,10.1088/1751-8113/44/3/035402,643
237920,10.1103/PhysRevD.82.055022,643
237920,10.1103/PhysRevD.82.015008,643
237920,10.1103/PhysRevD.89.083512,643
237920,10.1016/j.nimb.2010.12.064,643
237920,10.1007/JHEP02(2013)118,643
237920,10.1103/PhysRevLett.107.271302,643
237920,arXiv:1307.7601,643
237920,10.1103/PhysRevD.85.073012,643
237920,10.1007/JHEP02(2013)149,643
237920,10.1016/j.physletb.2012.10.028,643
237920,10.1016/j.physletb.2011.02.063,643
237920,10.1088/1367-2630/12/7/075016,643
237920,10.1155/2010/752670,643
237920,10.1007/jhep03(2011)035,643
237920,10.1103/PhysRevD.81.115011,643
237920,10.1016/j.physletb.2012.11.062,643
237920,10.5170/CERN-2010-001.145,643
237920,10.1111/j.1365-2966.2011.18236.x,643
237920,10.1051/epjconf/20122808004,643
237920,10.1007/JHEP11(2013)209,643
237920,10.1103/PhysRevD.85.113013,643
237920,10.1103/PhysRevD.82.023528,643
237920,10.1007/JHEP10(2010)104,643
237920,10.1007/JHEP12(2011)001,643
237920,10.1088/1475-7516/2012/01/015,643
237920,10.1088/1475-7516/2013/06/043,643
237920,arXiv:1311.3295,643
237920,10.1007/JHEP12(2012)106,643
237920,10.1016/j.physletb.2009.06.040,643
237920,10.3204/DESY-PROC-2010-04/46,643
237920,10.1007/JHEP09(2010)028,643
237920,10.1088/1475-7516/2011/11/027,643
237920,10.1088/1475-7516/2012/01/049,643
237920,10.1103/PhysRevD.82.063519,643
237920,10.1103/PhysRevD.88.073011,643
237920,10.1016/j.cpc.2012.11.007,643
237920,10.1007/JHEP01(2012)095,643
237920,10.1002/prop.201000041,643
237920,10.1103/PhysRevD.84.036003,643
237920,10.1007/JHEP11(2011)117,643
237920,10.1007/JHEP02(2010)076,643
237920,10.1088/1742-6596/375/1/012042,643
237920,10.1016/j.physletb.2014.03.001,643
237920,10.1088/1475-7516/2013/08/013,643
237920,10.1007/JHEP02(2010)016,643
237920,10.1007/JHEP10(2013)040,643
237920,10.1140/epjc/s10052-014-2753-2,643
237920,10.1088/1126-6708/2009/12/057,643
237920,10.1007/JHEP01(2011)071,643
237920,10.1016/j.phpro.2014.12.015,643
237920,10.1007/JHEP12(2012)040,643
237920,10.1103/PhysRevD.82.075002,643
237920,10.1088/0264-9381/29/8/085013,643
237920,10.1007/JHEP09(2013)099,643
237920,10.1007/jhep07(2011)032,643
237920,10.1088/1475-7516/2010/03/011,643
237920,10.1103/PhysRevD.88.015009,643
237920,10.1007/JHEP11(2013)086,643
237920,10.1103/PhysRevD.82.025006,643
237920,10.1103/PhysRevD.85.011301,643
237920,10.1140/epjc/s10052-010-1400-9,643
237920,10.1007/JHEP06(2011)139,643
237920,10.1007/JHEP11(2013)083,643
237920,10.1103/PhysRevD.88.115008,643
237920,10.1103/PhysRevLett.112.141601,643
237920,10.1016/j.physletb.2010.04.049,643
237920,10.1103/PhysRevD.86.051301,643
237920,10.1007/JHEP05(2012)113,643
237920,10.1007/JHEP11(2012)105,643
237920,10.1016/j.nuclphysb.2010.03.027,643
237920,10.1088/1475-7516/2010/03/016,643
237920,10.1007/JHEP06(2014)153,643
237920,10.1007/jhep08(2012)121,643
237920,10.1103/PhysRevD.81.035009,643
237920,10.1103/PhysRevD.87.085020,643
